Title,Content,URL,Date,Location
Syrian Christians attend first Christmas Eve service since al-Assad’s fall,"Sednaya’s historic monastery lights up with a towering tree, bringing joy to a city scarred by a decade of war.",https://www.aljazeera.com/gallery/2024/12/25/syrians-come-together-for-rare-moment-of-joy,25-Dec-24,
Could the Houthis be next? Yemenis reflect on the fall of Syria’s al-Assad,"Bashar al-Assad’s fall was a blow to Iran and its regional supporters, but anti-Houthi Yemenis see a rare opportunity.",https://www.aljazeera.com/news/2024/12/25/could-the-houthis-be-next-yemenis-reflect-on-the-fall-of-syrias-al-assad,25-Dec-24,
Palestinian fighters blow up Israeli military vehicle in West Bank clashes,"Hamas’ armed wing, Al Qassam Brigades released video of an Israeli military vehicle being attacked as clashes continue.",https://www.aljazeera.com/program/newsfeed/2024/12/25/palestinian-fighters-blow-up-israeli-military-vehicle-in-west-bank-clashes,25-Dec-24,
Photos: Moments of joy and hope in 2024,"In 12 frames, people around the world – playing, celebrating, dancing and smiling – as we look back through 2024.",https://www.aljazeera.com/gallery/2024/12/25/photos-a-collection-of-joy-hope-and-inspiration,25-Dec-24,
"‘Broken’: Domestic violence impacts women, children in Gaza","As Israel continues its relentless bombardment of Gaza, cases of domestic violence have rocketed.",https://www.aljazeera.com/news/2024/12/25/i-am-broken-the-women-enduring-domestic-violence-amid-israel-war-on-gaza,25-Dec-24,
"IMF, Egypt reach deal to unlock $1.2bn to shore up strained public finances",Washington-based lender says Cairo agreed to raise tax-to-revenue ratio and accelerate divestment of state-owned firms.,https://www.aljazeera.com/economy/2024/12/25/imf-egypt-reach-deal-to-unlock-one-to-two-billion-dollars,25-Dec-24,
"Israeli forces kill at least 8 in occupied West Bank raids, drone strikes",Israeli brigade commander hurt by improvised explosive device targeting military vehicle during Tulkarem camp raid.,https://www.aljazeera.com/news/2024/12/25/israeli-forces-kill-at-least-8-in-occupied-west-bank-raids-drone-strikes,25-Dec-24,
"Updates: Israel kills 23 in Gaza, trades blame with Hamas over truce delay",Hamas and Israel traded blame over failure to conclude a ceasefire agreement despite progress reported by both sides.,https://www.aljazeera.com/news/liveblog/2024/12/25/live-christians-in-gaza-pray-for-an-end-to-israels-death-and-destruction,25-Dec-24,
Two Gaza Civil Defence workers killed as Israel launches multiple strikes,At least six other people killed and many wounded in an Israeli raid on a house in Jabalia al-Nazla in northern Gaza.,https://www.aljazeera.com/news/2024/12/24/two-gaza-civil-defence-workers-killed-as-israel-launches-multiple-strikes,24-Dec-24,
Sombre Christmas in Bethlehem amid Israeli killings of Palestinians,"Holiday cheer absent, with no Christmas tree or decorations adorning Church of Nativity, revered as birthplace of Jesus.",https://www.aljazeera.com/gallery/2024/12/24/sombre-christmas-in-bethlehem-amid-israeli-killings-of-palestinians,24-Dec-24,
What’s blocking a ceasefire deal in Gaza?,Former Israeli adviser Daniel Levy argues that dehumanisation of Palestinians by Israel blocks peace efforts in Gaza.,https://www.aljazeera.com/program/the-bottom-line/2024/12/24/whats-blocking-a-ceasefire-deal-in-gaza,24-Dec-24,
"Iran to lift ban on WhatsApp, Google Play, state media report",Authorities vote to allow Meta’s instant messaging platform and Google Play as first step to scale back internet curbs.,https://www.aljazeera.com/news/2024/12/24/iran-to-lift-ban-on-whatsapp-google-play-state-media-report,24-Dec-24,
Bethlehem marks melancholic Christmas for second year in shadow of Gaza war,The excitement and cheer that typically descends on town in the occupied West Bank on Christmas are nowhere to be found.,https://www.aljazeera.com/news/2024/12/24/bethlehem-marks-melancholic-christmas-for-second-year-in-shadow-of-gaza-war,24-Dec-24,
"Famine spreading in war-torn Sudan, UN-backed report says","IPC report outlines famine in five areas, including in Sudan’s largest displacement camp, Zamzam, in North Darfur.",https://www.aljazeera.com/news/2024/12/24/famine-spreading-in-war-torn-sudan-un-backed-report-says,24-Dec-24,
Host Pakistan may have to play in Dubai twice vs India in Champions Trophy,"The ICC revised schedule for the tournament has India playing group matches, semifinal 1 and final, if required, in UAE.",https://www.aljazeera.com/sports/2024/12/24/icc-champions-trophy-india-to-play-matches-in-dubai-not-pakistan,24-Dec-24,
Syria says ex-rebel groups agree to integrate under Defence Ministry,De facto Syrian leader Ahmed al-Sharaa says factions agreed to disband following a meeting with the heads of the groups.,https://www.aljazeera.com/news/2024/12/24/syria-says-ex-rebel-groups-agree-to-integrate-under-defence-ministry,24-Dec-24,
Video: Protests follow the burning of a Christmas tree in Syrian town,Christians protested in Damascus to demand protection for minorities after a Christmas tree was seen burning in a town.,https://www.aljazeera.com/program/newsfeed/2024/12/24/video-protests-follow-the-burning-of-a-christmas-tree-in-syrian-town,24-Dec-24,
UN condemns Israeli attacks on Gaza’s humanitarian systems,Israeli forces planted explosives outside Gaza’s Kamal Adwan and the UN condemned Israel’s repeated attacks on hospitals,https://www.aljazeera.com/program/newsfeed/2024/12/24/un-condemns-israeli-attacks-on-gazas-humanitarian-systems,24-Dec-24,
Five convicted over Amsterdam clashes with Israeli football fans,Men found guilty of crimes including kicking fans of Maccabi Tel Aviv and inciting violence in chat groups.,https://www.aljazeera.com/news/2024/12/24/five-convicted-over-amsterdam-clashes-with-israeli-football-fans,24-Dec-24,
Al Jazeera condemns Fatah campaign against it in West Bank,Fatah has banned Al Jazeera from reporting from the Jenin governorate.,https://www.aljazeera.com/news/2024/12/24/al-jazeera-condemns-fatah-campaign-against-it-in-west-bank,24-Dec-24,
Israeli forces raid occupied West Bank as clashes continue in Jenin,"One killed, 18 others detained amid ongoing violent Israeli incursions into the occupied Palestinian territories.",https://www.aljazeera.com/news/2024/12/24/israeli-forces-raid-occupied-west-bank-as-clashes-continue-in-jenin,24-Dec-24,
Baking hope in Gaza: Making Christmas cookies in a displacement tent,A baker tries to bring a little joy into a displacement camp as everyone prays for an end to Israel’s brutal war.,https://www.aljazeera.com/gallery/2024/12/24/baking-hope-in-gaza-christmas-cookies-baked-in-a-displacement-tent,24-Dec-24,
Gaza appeals for help as Israeli army attacks key hospitals,"The Israeli military is targeting Gaza’s Kamal Adwan Hospital, Indonesian Hospital and al-Awda Hospital.",https://www.aljazeera.com/news/2024/12/24/gaza-appeals-for-help-as-israeli-army-attacks-key-hospitals,24-Dec-24,
‘More bullets’: Analysts mull whether Russia will move to Libya after Syria,"Russia’s potential redeployment to Libya carries consequences for Moscow, Tripoli and beyond.",https://www.aljazeera.com/news/2024/12/24/more-bullets-analysts-mull-whether-russia-will-move-to-libya-from-syria,24-Dec-24,
Blast at explosives factory in Turkiye kills 12,Officials say four people were injured in the explosion at a munitions factory in Balikesir province.,https://www.aljazeera.com/news/2024/12/24/blast-at-explosives-factory-in-turkiye-kills-12,24-Dec-24,
"‘They’re gone’: Victims’ families in Syria demand truth, justice, closure",Thousands of Syrian families believe their missing loved ones were killed during the war and now seek truth and justice.,https://www.aljazeera.com/features/2024/12/24/we-know-theyre-gone-victims-families-in-syria-pursue-truth-and-justice,24-Dec-24,
Israel’s Netanyahu tells Knesset ‘some progress’ made on Gaza deal,"Netanyahu, who has been repeatedly accused of sabotaging ceasefire talks, did not provide a timeline for a deal.",https://www.aljazeera.com/news/2024/12/24/israels-netanyahu-tells-knesset-some-progress-made-on-gaza-deal,24-Dec-24,
Israel acknowledges it assassinated Hamas leader Haniyeh for first time,Defence Minister Israel Katz warns Houthi rebels that Israel will ‘behead’ its leaders as it did to Hamas.,https://www.aljazeera.com/news/2024/12/24/israel-acknowledges-it-assassinated-hamas-chief-haniyeh-for-first-time,24-Dec-24,
"Updates: Israel attacks two Gaza hospitals, empties third of patients",At least six people killed and many wounded in an Israeli raid on a house in Jabalia al-Nazla in northern Gaza.,https://www.aljazeera.com/news/liveblog/2024/12/24/live-dozens-killed-wounded-as-israel-attacks-gaza-hospital-aid-convoy,24-Dec-24,
Why is the UK denying treatment to children from Gaza?,The UK denies entry to a four-year-old amputee to receive treatment.,https://www.aljazeera.com/program/inside-story/2024/12/23/why-is-the-uk-denying-treatment-to-children-from-gaza,23-Dec-24,
Gaza’s Kamal Adwan Hospital director pleads for help before it’s ‘too late’,"Israel orders emptying of facility with nearly 400 civilians inside, including babies who need oxygen and incubators.",https://www.aljazeera.com/news/2024/12/23/gazas-kamal-adwan-hospital-director-pleads-for-help-before-its-too-late,23-Dec-24,
"Yemen facing ‘highest burden’ of global cholera outbreak, WHO warns","Yemen sees 249,900 cases and 861 deaths this year – 35 percent of global cholera burden and 18 percent of mortality.",https://www.aljazeera.com/news/2024/12/23/yemen-facing-highest-burden-of-global-cholera-outbreak-who-warns,23-Dec-24,
Gaza’s Christmas in the shadow of war,Ramez al- Souri is a Palestinian Christian living in Gaza. He’s struggling to find hope during the Christmas season.,https://www.aljazeera.com/program/newsfeed/2024/12/23/gazas-christmas-in-the-shadow-of-war,23-Dec-24,
Millions in bonds for Israel put US states at odds with investment policies,US states spend millions on Israeli investments but risk non-compliance with their own policies.,https://www.aljazeera.com/features/2024/12/23/millions-in-bonds-for-israel-put-us-states-at-odds-with-investment-policies,23-Dec-24,
‘Stand by our Syrian brothers’: Jordan FM meets new leader al-Sharaa,The Jordanian foreign minister says Jordan is ready to help rebuild Syria as he holds talks with Ahmed al-Sharaa.,https://www.aljazeera.com/news/2024/12/23/stand-by-our-syrian-brothers-says-jordan-fm-after-meeting-al-sharaa,23-Dec-24,
Syria’s al-Sharaa begins building new administration,"Syria’s de facto leader, Ahmed al-Sharaa has set the tone for the country’s new administration stressing unity.",https://www.aljazeera.com/program/newsfeed/2024/12/23/syrias-al-sharaa-begins-building-new-administration,23-Dec-24,
Photos: Gaza church holds Christmas mass amid horrors of Israel’s war,Christians in Gaza celebrate mass as Pope Francis doubled down on his condemnation of Israel’s war on Gaza.,https://www.aljazeera.com/gallery/2024/12/23/vatican-envoy-celebrates-mass-with-gazas-christians,23-Dec-24,
Photos: Escalating Israeli attacks on Gaza kill 50 Palestinians in 24 hours,"Hospitals report casualties from Israeli attacks on aid convoys, schools, and civilian vehicles.",https://www.aljazeera.com/gallery/2024/12/23/escalating-israeli-strikes-on-gaza-kill-50-palestinians-in-24-hours,23-Dec-24,
"Video: Israeli attacks on Gaza kill displaced civilians, including children",A series of Israeli attacks on displacement camps and designated “safe zones” in Gaza has killed several Palestinians.,https://www.aljazeera.com/program/newsfeed/2024/12/23/video-israeli-attacks-on-gaza-kill-displaced-civilians-including-children,23-Dec-24,
Cricket: India to play 2025 ICC Champions Trophy on neutral ground in UAE,The venue change follows weeks of wrangling after India refused to visit tournament hosts Pakistan for their matches.,https://www.aljazeera.com/sports/2024/12/23/pakistan-picks-dubai-as-icc-champions-trophy-neutral-venue-for-india-games,23-Dec-24,
"Israel bombs ‘safe zone’, school amid wave of deadly attacks across Gaza",UN’s Lazzarini says world must not become ‘numb’ after Israeli strikes kill about 50 Palestinians within 24 hours.,https://www.aljazeera.com/news/2024/12/23/israel-escalates-attacks-on-gaza-killing-civilians-in-two-camps-and-school,23-Dec-24,
"Gaza toddlers got the polio vaccine, then an Israeli bomb took their legs",An Israeli bomb killed three-year-old Hanan and 22-month-old Misk’s mother and made them amputees.,https://www.aljazeera.com/news/2024/12/23/gaza-toddlers-got-the-polio-vaccine-then-an-israeli-bomb-took-their-legs,23-Dec-24,
"Syria – years of reporting, the road to Damascus and the fall of al-Assad",What returning to Syria in the midst of the euphoria and horror of uncovering the al-Assads’ mass graves felt like.,https://www.aljazeera.com/features/2024/12/23/years-of-reporting-on-syria-the-road-to-damascus-and-the-fall-of-al-assad,23-Dec-24,
